ENSG00000006075	ENSG00000129277	CCL3	CCL4	physical
ENSG00000117592	ENSG00000003400	PRDX6	CASP10	physical
ENSG00000051108	ENSG00000117748	HERPUD1	RPA2	physical
ENSG00000118137	ENSG00000105639	APOA1	JAK3	physical
ENSG00000118137	ENSG00000110786	APOA1	PTPN5	physical
ENSG00000119509	ENSG00000026025	INVS	VIM	physical
ENSG00000119509	ENSG00000063046	INVS	EIF4B	physical
ENSG00000120659	ENSG00000100241	TNFSF11	SBF1	physical
ENSG00000120659	ENSG00000128590	TNFSF11	DNAJB9	physical
ENSG00000120659	ENSG00000138594	TNFSF11	TMOD3	physical
ENSG00000164761	ENSG00000120659	TNFRSF11B	TNFSF11	physical
ENSG00000120659	ENSG00000166851	TNFSF11	PLK1	physical
ENSG00000096155	ENSG00000120885	BAG6	CLU	physical
ENSG00000149968	ENSG00000120885	MMP3	CLU	physical
ENSG00000120885	ENSG00000162892	CLU	IL24	physical
ENSG00000166851	ENSG00000120885	PLK1	CLU	physical
ENSG00000055211	ENSG00000120889	GINM1	TNFRSF10B	physical
ENSG00000120889	ENSG00000127191	TNFRSF10B	TRAF2	physical
ENSG00000074181	ENSG00000120896	NOTCH3	SORBS3	physical
ENSG00000182621	ENSG00000120948	PLCB1	TARDBP	physical
ENSG00000120949	ENSG00000127191	TNFRSF8	TRAF2	physical
ENSG00000120949	ENSG00000131323	TNFRSF8	TRAF3	physical
ENSG00000120949	ENSG00000183763	TNFRSF8	TRAIP	physical
ENSG00000121022	ENSG00000142192	COPS5	APP	physical
ENSG00000120659	ENSG00000121774	TNFSF11	KHDRBS1	physical
ENSG00000121807	ENSG00000108688	CCR2	CCL7	physical
ENSG00000121966	ENSG00000160791	CXCR4	CCR5	physical
ENSG00000005513	ENSG00000122877	SOX8	EGR2	physical
ENSG00000182621	ENSG00000123131	PLCB1	PRDX4	physical
ENSG00000123374	ENSG00000008988	CDK2	RPS20	physical
ENSG00000123374	ENSG00000109670	CDK2	FBXW7	physical
ENSG00000121022	ENSG00000123374	COPS5	CDK2	physical
ENSG00000123374	ENSG00000134470	CDK2	IL15RA	physical
ENSG00000123374	ENSG00000143106	CDK2	PSMA5	physical
ENSG00000123374	ENSG00000150457	CDK2	LATS2	physical
ENSG00000123374	ENSG00000161634	CDK2	DCD	physical
ENSG00000123374	ENSG00000169564	CDK2	PCBP1	physical
ENSG00000123388	ENSG00000005513	HOXC11	SOX8	physical
ENSG00000123609	ENSG00000126561	NMI	STAT5A	physical
ENSG00000150991	ENSG00000124145	UBC	SDC4	physical
ENSG00000124253	ENSG00000096155	PCK1	BAG6	physical
ENSG00000138755	ENSG00000125618	CXCL9	PAX8	physical
ENSG00000169252	ENSG00000126247	ADRB2	CAPNS1	physical
ENSG00000126353	ENSG00000172724	CCR7	CCL19	physical
ENSG00000126561	ENSG00000010671	STAT5A	BTK	physical
ENSG00000072401	ENSG00000126561	UBE2D1	STAT5A	physical
ENSG00000126561	ENSG00000096968	STAT5A	JAK2	physical
ENSG00000100393	ENSG00000126561	EP300	STAT5A	physical
ENSG00000109320	ENSG00000126561	NFKB1	STAT5A	physical
ENSG00000126561	ENSG00000110395	STAT5A	CBL	physical
ENSG00000115414	ENSG00000126561	FN1	STAT5A	physical
ENSG00000127616	ENSG00000126561	SMARCA4	STAT5A	physical
ENSG00000135213	ENSG00000126561	POM121C	STAT5A	physical
ENSG00000126561	ENSG00000140262	STAT5A	TCF12	physical
ENSG00000147274	ENSG00000126561	RBMX	STAT5A	physical
ENSG00000126561	ENSG00000150991	STAT5A	UBC	physical
ENSG00000127191	ENSG00000023445	TRAF2	BIRC3	physical
ENSG00000127191	ENSG00000066044	TRAF2	ELAVL1	physical
ENSG00000127191	ENSG00000082701	TRAF2	GSK3B	physical
ENSG00000085832	ENSG00000127191	EPS15	TRAF2	physical
ENSG00000127191	ENSG00000101017	TRAF2	CD40	physical
ENSG00000107643	ENSG00000127191	MAPK8	TRAF2	physical
ENSG00000127191	ENSG00000109906	TRAF2	ZBTB16	physical
ENSG00000127191	ENSG00000121022	TRAF2	COPS5	physical
ENSG00000127191	ENSG00000121774	TRAF2	KHDRBS1	physical
ENSG00000128016	ENSG00000127191	ZFP36	TRAF2	physical
ENSG00000127191	ENSG00000134470	TRAF2	IL15RA	physical
ENSG00000127191	ENSG00000176105	TRAF2	YES1	physical
ENSG00000127191	ENSG00000177606	TRAF2	JUN	physical
ENSG00000186891	ENSG00000127191	TNFRSF18	TRAF2	physical
ENSG00000182621	ENSG00000127616	PLCB1	SMARCA4	physical
ENSG00000128016	ENSG00000070756	ZFP36	PABPC1	physical
ENSG00000128016	ENSG00000115053	ZFP36	NCL	physical
ENSG00000128016	ENSG00000142192	ZFP36	APP	physical
ENSG00000128016	ENSG00000147010	ZFP36	SH3KBP1	physical
ENSG00000128016	ENSG00000204490	ZFP36	TNF	physical
ENSG00000168484	ENSG00000128590	SFTPC	DNAJB9	physical
ENSG00000129277	ENSG00000158014	CCL4	SLC30A2	physical
ENSG00000129473	ENSG00000104081	BCL2L2	BMF	physical
ENSG00000129988	ENSG00000118137	LBP	APOA1	physical
ENSG00000129988	ENSG00000123131	LBP	PRDX4	physical
ENSG00000129988	ENSG00000164548	LBP	TRA2A	physical
ENSG00000129988	ENSG00000166949	LBP	SMAD3	physical
ENSG00000130396	ENSG00000101384	MLLT4	JAG1	physical
ENSG00000131323	ENSG00000114423	TRAF3	CBLB	physical
ENSG00000181852	ENSG00000131323	RNF41	TRAF3	physical
ENSG00000132305	ENSG00000105229	IMMT	PIAS4	physical
ENSG00000132383	ENSG00000204469	RPA1	PRRC2A	physical
ENSG00000132646	ENSG00000035928	PCNA	RFC1	physical
ENSG00000090447	ENSG00000132646	TFAP4	PCNA	physical
ENSG00000094631	ENSG00000132646	HDAC6	PCNA	physical
ENSG00000097007	ENSG00000132646	ABL1	PCNA	physical
ENSG00000132646	ENSG00000108691	PCNA	CCL2	physical
ENSG00000134982	ENSG00000132646	APC	PCNA	physical
ENSG00000132646	ENSG00000156508	PCNA	EEF1A1	physical
ENSG00000132646	ENSG00000184990	PCNA	SIVA1	physical
ENSG00000087245	ENSG00000132692	MMP2	BCAN	physical
ENSG00000149968	ENSG00000132692	MMP3	BCAN	physical
ENSG00000196611	ENSG00000132692	MMP1	BCAN	physical
ENSG00000074181	ENSG00000133112	NOTCH3	TPT1	physical
ENSG00000134086	ENSG00000026508	VHL	CD44	physical
ENSG00000034971	ENSG00000134250	MYOC	NOTCH2	physical
ENSG00000135446	ENSG00000134470	CDK4	IL15RA	physical
ENSG00000147044	ENSG00000134470	CASK	IL15RA	physical
ENSG00000134982	ENSG00000044574	APC	HSPA5	physical
ENSG00000134982	ENSG00000088808	APC	PPP1R13B	physical
ENSG00000121022	ENSG00000134982	COPS5	APC	physical
ENSG00000134982	ENSG00000136244	APC	IL6	genetic
ENSG00000150457	ENSG00000134982	LATS2	APC	physical
ENSG00000134982	ENSG00000156508	APC	EEF1A1	physical
ENSG00000134982	ENSG00000177606	APC	JUN	genetic
ENSG00000134982	ENSG00000185359	APC	HGS	physical
ENSG00000135018	ENSG00000185359	UBQLN1	HGS	physical
ENSG00000106511	ENSG00000135213	MEOX2	POM121C	physical
ENSG00000135341	ENSG00000106462	MAP3K7	EZH2	physical
ENSG00000135341	ENSG00000167207	MAP3K7	NOD2	physical
ENSG00000135446	ENSG00000035928	CDK4	RFC1	physical
ENSG00000135446	ENSG00000096155	CDK4	BAG6	physical
ENSG00000135446	ENSG00000099899	CDK4	TRMT2A	physical
ENSG00000135446	ENSG00000142192	CDK4	APP	physical
ENSG00000183283	ENSG00000135446	DAZAP2	CDK4	physical
ENSG00000010610	ENSG00000135486	CD4	HNRNPA1	physical
ENSG00000135486	ENSG00000091732	HNRNPA1	ZC3HC1	physical
ENSG00000069869	ENSG00000135605	NEDD4	TEC	physical
ENSG00000135679	ENSG00000038358	MDM2	EDC4	physical
ENSG00000135679	ENSG00000073111	MDM2	MCM2	physical
ENSG00000135679	ENSG00000104805	MDM2	NUCB1	physical
ENSG00000135679	ENSG00000120885	MDM2	CLU	physical
ENSG00000135679	ENSG00000169252	MDM2	ADRB2	physical
ENSG00000136244	ENSG00000160712	IL6	IL6R	physical
ENSG00000169564	ENSG00000136244	PCBP1	IL6	physical
ENSG00000184451	ENSG00000137077	CCR10	CCL21	physical
ENSG00000137171	ENSG00000104805	KLC4	NUCB1	physical
ENSG00000120889	ENSG00000137275	TNFRSF10B	RIPK1	physical
ENSG00000137486	ENSG00000148400	ARRB1	NOTCH1	physical
ENSG00000100985	ENSG00000137801	MMP9	THBS1	physical
ENSG00000105229	ENSG00000137834	PIAS4	SMAD6	physical
ENSG00000070756	ENSG00000138594	PABPC1	TMOD3	physical
ENSG00000138755	ENSG00000161609	CXCL9	CCDC155	physical
ENSG00000138755	ENSG00000181392	CXCL9	SYNE4	physical
ENSG00000003400	ENSG00000139687	CASP10	RB1	physical
ENSG00000104081	ENSG00000140262	BMF	TCF12	physical
ENSG00000120659	ENSG00000140943	TNFSF11	MBTPS1	physical
ENSG00000115414	ENSG00000141367	FN1	CLTC	physical
ENSG00000035928	ENSG00000141510	RFC1	TP53	physical
ENSG00000141510	ENSG00000064393	TP53	HIPK2	physical
ENSG00000141510	ENSG00000204469	TP53	PRRC2A	physical
ENSG00000141522	ENSG00000120889	ARHGDIA	TNFRSF10B	physical
ENSG00000008838	ENSG00000142192	MED24	APP	physical
ENSG00000008988	ENSG00000142192	RPS20	APP	physical
ENSG00000026025	ENSG00000142192	VIM	APP	physical
ENSG00000078699	ENSG00000142192	CBFA2T2	APP	physical
ENSG00000105647	ENSG00000142192	PIK3R2	APP	physical
ENSG00000142192	ENSG00000107643	APP	MAPK8	physical
ENSG00000142192	ENSG00000120885	APP	CLU	physical
ENSG00000142192	ENSG00000135018	APP	UBQLN1	physical
ENSG00000145681	ENSG00000142192	HAPLN1	APP	physical
ENSG00000148400	ENSG00000142192	NOTCH1	APP	physical
ENSG00000166949	ENSG00000142192	SMAD3	APP	physical
ENSG00000170345	ENSG00000142192	FOS	APP	physical
ENSG00000177606	ENSG00000142192	JUN	APP	physical
ENSG00000160791	ENSG00000143106	CCR5	PSMA5	physical
ENSG00000167207	ENSG00000143641	NOD2	GALNT2	physical
ENSG00000010810	ENSG00000145675	FYN	PIK3R1	physical
ENSG00000145675	ENSG00000096968	PIK3R1	JAK2	physical
ENSG00000145675	ENSG00000101017	PIK3R1	CD40	physical
ENSG00000145675	ENSG00000121774	PIK3R1	KHDRBS1	physical
ENSG00000145675	ENSG00000157404	PIK3R1	KIT	physical
ENSG00000170345	ENSG00000145675	FOS	PIK3R1	physical
ENSG00000147010	ENSG00000107295	SH3KBP1	SH3GL2	physical
ENSG00000147010	ENSG00000128016	SH3KBP1	ZFP36	physical
ENSG00000147010	ENSG00000157404	SH3KBP1	KIT	physical
ENSG00000147010	ENSG00000204469	SH3KBP1	PRRC2A	physical
ENSG00000147044	ENSG00000115884	CASK	SDC1	physical
ENSG00000147274	ENSG00000072201	RBMX	LNX1	physical
ENSG00000147601	ENSG00000110786	TERF1	PTPN5	physical
ENSG00000148400	ENSG00000101384	NOTCH1	JAG1	physical
ENSG00000172270	ENSG00000148444	BSG	COMMD3	physical
ENSG00000150457	ENSG00000010295	LATS2	IFFO1	physical
ENSG00000003402	ENSG00000150991	CFLAR	UBC	physical
ENSG00000150991	ENSG00000096155	UBC	BAG6	physical
ENSG00000150991	ENSG00000101752	UBC	MIB1	physical
ENSG00000150991	ENSG00000106100	UBC	NOD1	physical
ENSG00000150991	ENSG00000110786	UBC	PTPN5	physical
ENSG00000115414	ENSG00000150991	FN1	UBC	physical
ENSG00000150991	ENSG00000120885	UBC	CLU	physical
ENSG00000150991	ENSG00000157404	UBC	KIT	physical
ENSG00000160803	ENSG00000150991	UBQLN4	UBC	physical
ENSG00000150991	ENSG00000166949	UBC	SMAD3	physical
ENSG00000167207	ENSG00000150991	NOD2	UBC	physical
ENSG00000169252	ENSG00000150991	ADRB2	UBC	physical
ENSG00000150991	ENSG00000182621	UBC	PLCB1	physical
ENSG00000150991	ENSG00000183813	UBC	CCR4	physical
ENSG00000151929	ENSG00000005022	BAG3	SLC25A5	physical
ENSG00000151929	ENSG00000104081	BAG3	BMF	physical
ENSG00000005513	ENSG00000152804	SOX8	HHEX	physical
ENSG00000154721	ENSG00000005513	JAM2	SOX8	physical
ENSG00000186810	ENSG00000156234	CXCR3	CXCL13	physical
ENSG00000120659	ENSG00000156508	TNFSF11	EEF1A1	physical
ENSG00000157404	ENSG00000010278	KIT	CD9	physical
ENSG00000157404	ENSG00000096968	KIT	JAK2	physical
ENSG00000157404	ENSG00000110395	KIT	CBL	physical
ENSG00000157404	ENSG00000141367	KIT	CLTC	physical
ENSG00000157404	ENSG00000150991	KIT	UBC	physical
ENSG00000107295	ENSG00000157540	SH3GL2	DYRK1A	physical
ENSG00000038427	ENSG00000157766	VCAN	ACAN	physical
ENSG00000157873	ENSG00000088986	TNFRSF14	DYNLL1	physical
ENSG00000161955	ENSG00000157873	TNFSF13	TNFRSF14	physical
ENSG00000158014	ENSG00000161609	SLC30A2	CCDC155	physical
ENSG00000160712	ENSG00000136244	IL6R	IL6	physical
ENSG00000160712	ENSG00000168610	IL6R	STAT3	physical
ENSG00000160791	ENSG00000137486	CCR5	ARRB1	physical
ENSG00000161570	ENSG00000160791	CCL5	CCR5	physical
ENSG00000160791	ENSG00000162892	CCR5	IL24	physical
ENSG00000160791	ENSG00000175029	CCR5	CTBP2	physical
ENSG00000205021	ENSG00000160791	CCL3L1	CCR5	physical
ENSG00000160803	ENSG00000137077	UBQLN4	CCL21	physical
ENSG00000161570	ENSG00000124145	CCL5	SDC4	physical
ENSG00000161570	ENSG00000163823	CCL5	CCR1	physical
ENSG00000161570	ENSG00000173039	CCL5	RELA	physical
ENSG00000105617	ENSG00000161609	LENG1	CCDC155	physical
ENSG00000036257	ENSG00000161634	CUL3	DCD	physical
ENSG00000151929	ENSG00000161634	BAG3	DCD	physical
ENSG00000161634	ENSG00000162892	DCD	IL24	physical
ENSG00000161955	ENSG00000026103	TNFSF13	FAS	physical
ENSG00000161955	ENSG00000067182	TNFSF13	TNFRSF1A	physical
ENSG00000161955	ENSG00000082898	TNFSF13	XPO1	physical
ENSG00000161955	ENSG00000164761	TNFSF13	TNFRSF11B	physical
ENSG00000066044	ENSG00000162735	ELAVL1	PEX19	physical
ENSG00000162735	ENSG00000101986	PEX19	ABCD1	physical
ENSG00000106211	ENSG00000162735	HSPB1	PEX19	physical
ENSG00000162735	ENSG00000140943	PEX19	MBTPS1	physical
ENSG00000162735	ENSG00000143641	PEX19	GALNT2	physical
ENSG00000175387	ENSG00000162735	SMAD2	PEX19	physical
ENSG00000162735	ENSG00000197535	PEX19	MYO5A	physical
ENSG00000162892	ENSG00000120885	IL24	CLU	physical
ENSG00000162892	ENSG00000172819	IL24	RARG	physical
ENSG00000162924	ENSG00000104081	REL	BMF	physical
ENSG00000111676	ENSG00000163520	ATN1	FBLN2	physical
ENSG00000205021	ENSG00000163823	CCL3L1	CCR1	physical
ENSG00000164171	ENSG00000117335	ITGA2	CD46	physical
ENSG00000164171	ENSG00000196611	ITGA2	MMP1	physical
ENSG00000066044	ENSG00000164548	ELAVL1	TRA2A	physical
ENSG00000134982	ENSG00000164597	APC	COG5	physical
ENSG00000023318	ENSG00000164924	ERP44	YWHAZ	physical
ENSG00000010610	ENSG00000165280	CD4	VCP	physical
ENSG00000165702	ENSG00000010295	GFI1B	IFFO1	physical
ENSG00000181638	ENSG00000166147	ZFP41	FBN1	physical
ENSG00000010610	ENSG00000166167	CD4	BTRC	physical
ENSG00000064393	ENSG00000166167	HIPK2	BTRC	physical
ENSG00000166167	ENSG00000112964	BTRC	GHR	physical
ENSG00000166167	ENSG00000120885	BTRC	CLU	physical
ENSG00000166167	ENSG00000204469	BTRC	PRRC2A	physical
ENSG00000073009	ENSG00000166508	IKBKG	MCM7	physical
ENSG00000182621	ENSG00000166508	PLCB1	MCM7	physical
ENSG00000157404	ENSG00000166851	KIT	PLK1	physical
ENSG00000129988	ENSG00000166925	LBP	TSC22D4	physical
ENSG00000166949	ENSG00000010017	SMAD3	RANBP9	physical
ENSG00000166949	ENSG00000070756	SMAD3	PABPC1	physical
ENSG00000166949	ENSG00000106511	SMAD3	MEOX2	physical
ENSG00000140262	ENSG00000166949	TCF12	SMAD3	physical
ENSG00000166949	ENSG00000148400	SMAD3	NOTCH1	physical
ENSG00000167207	ENSG00000085978	NOD2	ATG16L1	physical
ENSG00000167207	ENSG00000092098	NOD2	RNF31	physical
ENSG00000167207	ENSG00000106100	NOD2	NOD1	physical
ENSG00000167207	ENSG00000135341	NOD2	MAP3K7	physical
ENSG00000167207	ENSG00000137275	NOD2	RIPK1	physical
ENSG00000167207	ENSG00000172977	NOD2	KAT5	physical
ENSG00000138755	ENSG00000168484	CXCL9	SFTPC	physical
ENSG00000026508	ENSG00000168610	CD44	STAT3	physical
ENSG00000123388	ENSG00000168610	HOXC11	STAT3	physical
ENSG00000160791	ENSG00000168610	CCR5	STAT3	physical
ENSG00000169252	ENSG00000168610	ADRB2	STAT3	physical
ENSG00000169252	ENSG00000005022	ADRB2	SLC25A5	physical
ENSG00000169252	ENSG00000008735	ADRB2	MAPK8IP2	physical
ENSG00000169252	ENSG00000010278	ADRB2	CD9	physical
ENSG00000169252	ENSG00000044574	ADRB2	HSPA5	physical
ENSG00000169252	ENSG00000056558	ADRB2	TRAF1	physical
ENSG00000169252	ENSG00000058262	ADRB2	SEC61A1	physical
ENSG00000169252	ENSG00000072274	ADRB2	TFRC	physical
ENSG00000169252	ENSG00000078747	ADRB2	ITCH	physical
ENSG00000169252	ENSG00000104529	ADRB2	EEF1D	physical
ENSG00000169252	ENSG00000108424	ADRB2	KPNB1	physical
ENSG00000169252	ENSG00000114942	ADRB2	EEF1B2	physical
ENSG00000169252	ENSG00000134086	ADRB2	VHL	physical
ENSG00000169252	ENSG00000156508	ADRB2	EEF1A1	physical
ENSG00000169252	ENSG00000160712	ADRB2	IL6R	physical
ENSG00000169252	ENSG00000162924	ADRB2	REL	physical
ENSG00000169252	ENSG00000181852	ADRB2	RNF41	physical
ENSG00000169252	ENSG00000185359	ADRB2	HGS	physical
ENSG00000169252	HMDB01937	ADRB2	Salbutamol	Metabolic
ENSG00000169429	HMDB01937	IL8	Salbutamol	Metabolic
ENSG00000066044	ENSG00000169564	ELAVL1	PCBP1	physical
ENSG00000169564	ENSG00000070756	PCBP1	PABPC1	physical
ENSG00000169564	ENSG00000096384	PCBP1	HSP90AB1	physical
ENSG00000108953	ENSG00000169564	YWHAE	PCBP1	physical
ENSG00000115414	ENSG00000169564	FN1	PCBP1	physical
ENSG00000116663	ENSG00000169564	FBXO6	PCBP1	physical
ENSG00000169564	ENSG00000166925	PCBP1	TSC22D4	physical
ENSG00000182621	ENSG00000169564	PLCB1	PCBP1	physical
ENSG00000170345	ENSG00000070770	FOS	CSNK2A2	physical
ENSG00000170345	ENSG00000091831	FOS	ESR1	physical
ENSG00000170345	ENSG00000096171	FOS	VARS	physical
ENSG00000170345	ENSG00000100030	FOS	MAPK1	physical
ENSG00000170345	ENSG00000100393	FOS	EP300	physical
ENSG00000170345	ENSG00000100721	FOS	TCL1A	physical
ENSG00000170345	ENSG00000101266	FOS	CSNK2A1	physical
ENSG00000170345	ENSG00000120885	FOS	CLU	physical
ENSG00000170345	ENSG00000139687	FOS	RB1	physical
ENSG00000170345	ENSG00000150991	FOS	UBC	physical
ENSG00000152804	ENSG00000170345	HHEX	FOS	physical
ENSG00000170345	ENSG00000166949	FOS	SMAD3	physical
ENSG00000137801	ENSG00000171560	THBS1	FGA	physical
ENSG00000036257	ENSG00000172270	CUL3	BSG	physical
ENSG00000124253	ENSG00000172270	PCK1	BSG	physical
ENSG00000185359	ENSG00000172270	HGS	BSG	physical
ENSG00000172270	ENSG00000196611	BSG	MMP1	physical
ENSG00000196924	ENSG00000172270	FLNA	BSG	physical
ENSG00000184451	ENSG00000172724	CCR10	CCL19	physical
ENSG00000172819	ENSG00000084623	RARG	EIF3I	physical
ENSG00000172819	ENSG00000120896	RARG	SORBS3	physical
ENSG00000105426	ENSG00000172977	PTPRS	KAT5	physical
ENSG00000173039	ENSG00000015171	RELA	ZMYND11	physical
ENSG00000173039	ENSG00000035928	RELA	RFC1	physical
ENSG00000073009	ENSG00000173039	IKBKG	RELA	physical
ENSG00000173039	ENSG00000106462	RELA	EZH2	physical
ENSG00000106511	ENSG00000173039	MEOX2	RELA	physical
ENSG00000173039	ENSG00000166949	RELA	SMAD3	physical
ENSG00000173039	ENSG00000170345	RELA	FOS	genetic
ENSG00000173757	ENSG00000142192	STAT5B	APP	physical
ENSG00000175029	ENSG00000182621	CTBP2	PLCB1	physical
ENSG00000105329	ENSG00000175387	TGFB1	SMAD2	physical
ENSG00000163823	ENSG00000176105	CCR1	YES1	physical
ENSG00000005513	ENSG00000177606	SOX8	JUN	physical
ENSG00000177606	ENSG00000170345	JUN	FOS	physical
ENSG00000177885	ENSG00000005022	GRB2	SLC25A5	physical
ENSG00000177885	ENSG00000010671	GRB2	BTK	physical
ENSG00000177885	ENSG00000115414	GRB2	FN1	physical
ENSG00000177885	ENSG00000157404	GRB2	KIT	physical
ENSG00000102805	ENSG00000179218	CLN5	CALR	physical
ENSG00000082701	ENSG00000181392	GSK3B	SYNE4	physical
ENSG00000181392	ENSG00000137171	SYNE4	KLC4	physical
ENSG00000181638	ENSG00000074181	ZFP41	NOTCH3	physical
ENSG00000110944	ENSG00000181852	IL23A	RNF41	physical
ENSG00000182621	ENSG00000117592	PLCB1	PRDX6	physical
ENSG00000182621	ENSG00000133112	PLCB1	TPT1	physical
ENSG00000182621	ENSG00000150991	PLCB1	UBC	physical
ENSG00000182636	ENSG00000104805	NDN	NUCB1	physical
ENSG00000107562	ENSG00000183283	CXCL12	DAZAP2	physical
ENSG00000205021	ENSG00000183625	CCL3L1	CCR3	physical
ENSG00000183763	ENSG00000142192	TRAIP	APP	physical
ENSG00000012048	ENSG00000183813	BRCA1	CCR4	genetic
ENSG00000184451	ENSG00000156234	CCR10	CXCL13	physical
ENSG00000204469	ENSG00000184451	PRRC2A	CCR10	physical
ENSG00000184557	ENSG00000167207	SOCS3	NOD2	physical
ENSG00000184900	ENSG00000111802	SUMO3	TDP2	physical
ENSG00000184990	ENSG00000010610	SIVA1	CD4	physical
ENSG00000184990	ENSG00000186891	SIVA1	TNFRSF18	physical
ENSG00000185104	ENSG00000096155	FAF1	BAG6	physical
ENSG00000101384	ENSG00000185359	JAG1	HGS	physical
ENSG00000186810	ENSG00000138755	CXCR3	CXCL9	physical
ENSG00000186891	ENSG00000131323	TNFRSF18	TRAF3	physical
ENSG00000186891	ENSG00000184990	TNFRSF18	SIVA1	physical
ENSG00000187555	ENSG00000051108	USP7	HERPUD1	physical
ENSG00000188404	ENSG00000177885	SELL	GRB2	physical
ENSG00000196262	ENSG00000072201	PPIA	LNX1	physical
ENSG00000074181	ENSG00000196262	NOTCH3	PPIA	physical
ENSG00000132646	ENSG00000196262	PCNA	PPIA	physical
ENSG00000182621	ENSG00000196262	PLCB1	PPIA	physical
ENSG00000051108	ENSG00000196419	HERPUD1	XRCC6	physical
ENSG00000196419	ENSG00000120885	XRCC6	CLU	physical
ENSG00000196470	ENSG00000051108	SIAH1	HERPUD1	physical
ENSG00000196611	ENSG00000164171	MMP1	ITGA2	physical
ENSG00000182621	ENSG00000196924	PLCB1	FLNA	physical
ENSG00000120659	ENSG00000197122	TNFSF11	SRC	physical
ENSG00000104081	ENSG00000197535	BMF	MYO5A	physical
ENSG00000204435	ENSG00000074181	CSNK2B	NOTCH3	physical
ENSG00000036257	ENSG00000204469	CUL3	PRRC2A	physical
ENSG00000204469	ENSG00000089597	PRRC2A	GANAB	physical
ENSG00000204469	ENSG00000100567	PRRC2A	PSMA3	physical
ENSG00000204469	ENSG00000108561	PRRC2A	C1QBP	physical
ENSG00000117748	ENSG00000204469	RPA2	PRRC2A	physical
ENSG00000120948	ENSG00000204469	TARDBP	PRRC2A	physical
ENSG00000204469	ENSG00000132305	PRRC2A	IMMT	physical
ENSG00000204469	ENSG00000135486	PRRC2A	HNRNPA1	physical
ENSG00000204469	ENSG00000171560	PRRC2A	FGA	physical
ENSG00000177606	ENSG00000204469	JUN	PRRC2A	physical
ENSG00000204469	ENSG00000177885	PRRC2A	GRB2	physical
ENSG00000204490	ENSG00000105426	TNF	PTPRS	physical
ENSG00000010610	ENSG00000215301	CD4	DDX3X	physical
ENSG00000006075	ENSG00000006075	CCL3	CCL3	physical
ENSG00000082512	ENSG00000082512	TRAF5	TRAF5	physical
ENSG00000101017	ENSG00000101017	CD40	CD40	physical
ENSG00000107562	ENSG00000107562	CXCL12	CXCL12	physical
ENSG00000108688	ENSG00000108688	CCL7	CCL7	physical
ENSG00000108691	ENSG00000108691	CCL2	CCL2	physical
ENSG00000112964	ENSG00000112964	GHR	GHR	physical
ENSG00000113494	ENSG00000113494	PRLR	PRLR	physical
ENSG00000126561	ENSG00000126561	STAT5A	STAT5A	physical
ENSG00000129277	ENSG00000129277	CCL4	CCL4	physical
ENSG00000163739	ENSG00000163739	CXCL1	CXCL1	physical
ENSG00000167207	ENSG00000167207	NOD2	NOD2	physical
ENSG00000170345	ENSG00000170345	FOS	FOS	physical
ENSG00000182621	ENSG00000182621	PLCB1	PLCB1	physical
ENSG00000186891	ENSG00000186891	TNFRSF18	TNFRSF18	physical
